ID	MA1	MA4	MA6	MA7	MA13	MA26	MA34	Y5	Y7	Y8	Y9	Y13
5.19_369.1687n	420665.7428	397856.8105	321779.3828	419289.9661	408550.9964	215955.9617	288398.5903	119660.2885	145741.3146	312807.5395	350412.3331	199423.7176
0.78_318.1194m/z	241043.1785	107614.9589	199953.8175	401874.8881	96092.08389	67485.26649	220162.1633	462443.3328	264220.2755	280269.9219	447428.123	436022.2315
7.57_376.2608n	627143.7999	862778.7641	509035.6866	287693.6497	897173.9231	669903.2863	647284.9901	162377.2093	199832.6441	391277.1959	314074.7537	312970.1169
0.79_113.0348m/z	287484.4298	303293.0803	518165.7363	483316.8824	478030.2312	392875.708	487656.2707	634393.7915	655213.6877	657704.7026	888582.8342	913602.2236
6.58_452.3115m/z	83032.14441	117980.5322	304614.2807	141348.5357	272863.9878	242235.9416	281336.8798	378754.1041	841324.1355	489939.2563	371081.6205	776237.5638
6.67_367.2477m/z	106461.2286	158636.1916	112678.9934	79984.87491	100549.5539	120278.4128	141917.6974	466509.3704	349577.6357	513044.1099	575186.6586	213116.9467
7.82_285.2574m/z	1734.096985	960.1194151	4327.490973	718.063885	1.27646E-06	1801.37453	3173.031519	100962.2585	26899.14764	103014.4854	257538.1969	355814.432
3.49_254.1018m/z	426136.9343	371282.1125	83630.15229	326780.9733	198376.4749	511559.6107	195780.8356	141328.6067	34905.12313	79453.36542	119572.7424	105383.1952
6.58_442.2909m/z	480526.3337	711008.4333	465375.6391	385770.3916	553131.1619	587701.2987	560057.5101	360097.0383	391747.5257	387932.0548	348513.3804	521099.8818
9.33_442.3441n	980880.0149	1003082.576	1082565.561	1138322.619	1165329.21	1312996.711	1091940.456	973980.4917	775661.1252	1105084.722	770781.1653	940748.0138
7.49_424.2819n	407413.1199	409093.4988	300399.4764	257995.2893	553923.7393	399541.2436	458044.6118	149224.0205	171513.5272	263604.765	301439.964	270889.8845
1.13_176.1279m/z	1082429.448	1151486.472	649834.9111	1137690.141	1032247.324	1307341.397	817527.4559	976752.0033	656479.9696	602327.4127	605691.6588	374173.2834
6.45_458.2526n	7252.273408	24663.25193	176836.5937	7889.776724	126288.7885	23820.03589	117259.2414	297039.0807	246792.6733	375438.1064	325396.7455	440988.1402
6.86_299.2366m/z	62654.51025	147621.7527	33402.79869	29335.17202	78049.84971	38606.50359	124447.3616	103921.3443	118331.1377	144398.024	473096.0145	406909.1746
8.09_416.3284n	405015.3099	364103.7042	244274.9624	480552.5575	715386.8084	417323.1751	389115.3327	594841.6492	746812.3515	639994.755	873362.8495	770743.5148
4.63_240.1724n	10751.45743	282638.728	17024.24304	199711.5445	22571.69018	118349.3753	170734.7815	386686.4218	355484.2913	236021.2813	362547.4589	615238.5928
7.14_296.1853m/z	13023.56364	18277.20154	26361.96396	29930.56615	23124.36682	29061.46032	54147.28193	315611.4108	423764.9324	181374.0992	230893.7816	234057.6942
7.95_403.2475m/z	211302.9993	156210.549	168048.6736	78528.08147	229128.7547	185447.5229	317528.9555	74841.8593	69171.30848	128238.5062	78224.78068	92739.09207
7.91_423.2734m/z	730799.483	769303.3861	688026.306	488916.4069	767631.161	571455.0745	330785.7507	283809.0211	277180.5803	405820.4487	383638.7684	327703.672
11.15_318.2554n	5825.576605	6506.191296	1526.540977	10344.05459	6147.264019	5822.693415	3991.625496	108947.5568	105836.9863	208849.3037	410991.1187	615577.0251
6.11_365.2065m/z	165010.2196	611551.2426	563200.9533	508610.1219	224218.6779	277180.1868	1061069.02	136497.5736	107016.847	131803.9972	216368.8906	85322.82631
8.85_470.3026n	267592.4247	377425.357	327165.1337	306231.5444	446481.8681	384824.7404	262512.2097	88439.80379	93003.84345	120111.7949	88640.37752	133068.1643
9.05_300.2449n	21313.22854	40651.80171	14788.75258	20153.71041	32744.92615	26259.95977	26063.60662	152027.1111	99876.63671	203500.7266	910234.4553	342009.535
9.94_315.1950m/z	87694.33079	88567.30873	124429.3522	285997.3649	89665.69941	209766.4952	73786.38281	403274.2477	409105.364	319447.0162	231183.822	583585.7475
6.86_380.2559n	819965.3511	1042871.795	492986.7481	598348.551	994580.5856	828145.1174	770489.078	444874.3857	416341.7251	629071.6646	463596.608	508120.1122
6.88_416.2556n	271400.1908	339086.4696	191804.7626	324955.5421	600673.2368	314173.4429	413522.5108	130347.0975	171108.4268	219190.2034	154027.8506	241387.8637
6.58_397.2038m/z	6077.743989	19874.72273	5566.09786	42464.45552	25384.89864	4587.838586	76924.62335	66408.17309	210712.1996	93253.31435	964142.1877	421936.8797
8.05_468.2011m/z	1.27646E-06	1.27646E-06	1.27646E-06	1.27646E-06	10004.20718	2500.363046	5715.256979	92297.83283	148223.0617	116210.891	99847.82126	122293.1459
8.78_443.3148m/z	802776.8557	847197.7892	694881.0535	686583.7255	1085122.848	962337.5165	695987.2165	444812.3576	491023.0998	563060.8402	594676.6565	666818.0859
8.14_400.3337n	71312.56281	60118.89111	13070.40824	188380.709	68158.17387	99401.04839	74840.06738	583868.6476	257498.212	129423.4117	252724.0307	411290.8096
3.06_933.8236m/z	15659.99216	55301.95904	40506.37554	26187.86129	1.27646E-06	6095.338602	83770.15226	482472.1736	260247.4133	301610.2884	198856.1672	115247.6592
4.74_319.1649m/z	441006.5851	370699.639	142662.2492	382673.0813	301762.1591	607407.4422	244453.5897	121776.4392	59850.85263	69155.69779	82697.35982	96736.59406
6.97_423.2737m/z	429888.6939	500829.3836	409207.3271	203687.7827	525016.8149	467701.5794	420948.8932	212886.0982	202679.5036	406835.5524	230084.5621	280151.8495
6.95_525.2511m/z	1.27646E-06	24659.24338	15288.52256	43268.69971	52895.72744	1.27646E-06	116943.964	66235.41664	92326.43215	141624.7993	338759.8801	280757.2677
5.93_464.1733m/z	247214.8761	273967.8775	109565.3315	41969.213	175532.0375	264062.1917	252850.124	18421.37219	13723.88254	90699.43536	68874.169	56199.05808
8.02_345.0357m/z	56102.29475	188875.0077	475764.9579	43807.99656	398649.12	228302.6492	296892.7507	464994.3895	329832.4193	530053.4678	677315.9598	581653.9322
6.62_241.1675n	1.27646E-06	259.1505733	1607.95613	205.8743681	1325.106943	304.8175431	201.8848356	1423.473927	807787.0555	659772.5496	398.4835315	262548.6559
7.18_376.2608n	607467.8914	430558.3075	208978.4777	259255.8823	412753.5773	314860.9511	273058.5158	86748.95592	84610.45873	174175.2049	110163.3527	126322.2523
8.76_397.3096m/z	218900.7119	315330.8669	93076.43006	298095.3761	260735.2613	200828.6556	166095.9392	474144.9764	511541.4048	181566.7398	364767.121	998602.8458
8.57_470.3831m/z	771557.5519	612241.2154	344239.4273	497609.8422	882452.5521	443781.4751	524077.7035	644929.9863	883676.0651	814967.8981	919241.659	1079192.299
9.90_314.2242n	48555.81865	53792.17594	37251.13279	40557.58872	73972.03289	60782.96575	45180.65999	146530.6828	105158.4233	162591.6494	270638.4237	151327.9484
7.09_264.1358n	59574.30835	89841.80169	247201.6172	249056.0024	234483.6809	60254.08311	214095.652	453230.4304	624967.573	194110.8405	413533.0291	391935.5002
4.02_344.1482n	15175.74314	56610.33322	25907.34902	12884.15872	47561.90359	25884.88716	19583.93433	88909.95136	83450.27472	94450.00951	61868.41404	43392.43549
7.27_425.2892m/z	777916.1304	1038152.956	554820.9832	404410.9317	1238956.681	744469.6679	996909.0613	422628.8178	436964.4455	590289.1897	528227.3826	599401.5994
8.09_729.5285m/z	3205.669798	45414.75531	3173.386352	13932.97364	20176.57799	12096.01193	1939.799335	161921.3711	119452.1659	147765.1756	34311.91545	176756.8283
7.70_443.3145m/z	420967.2117	394076.3962	272593.1205	440002.4839	588782.8704	429559.114	405949.9904	273264.7415	231738.2042	284148.9168	305380.9463	301311.2067
8.23_262.1565n	319732.9912	186261.5864	132061.3751	306872.7153	162047.6778	206993.6566	351533.9879	513403.2663	502004.4922	316122.107	443274.5609	450610.2326
0.75_290.1342m/z	866993.0533	1020782.063	503295.2214	846053.355	975241.9911	1127621.308	793417.148	795586.199	528743.622	468133.7538	551247.5384	579852.8758
8.37_433.3305m/z	272844.6511	300734.3459	153441.9471	297818.443	324996.2277	298538.5113	303446.4579	361008.2152	299377.8148	537162.425	600685.5512	723166.2845
6.74_452.3114m/z	56127.97007	90594.07039	239188.2627	117859.5156	180467.6254	175817.0814	205482.6015	342696.5282	499837.1349	312292.2717	231335.3045	451103.4423
8.03_439.3198m/z	483401.6465	651052.4262	509691.7715	305307.4082	581879.4195	402520.5482	499322.4083	270977.7689	262633.2775	277149.7131	252763.7278	348065.7136
3.70_179.0946n	90727.60207	74560.03175	163852.6541	111073.9843	106940.0418	63787.99743	125215.4591	343735.1303	435093.6044	260650.6822	297811.1618	186770.6612
8.57_409.2945m/z	169779.8716	263971.5734	130089.8918	69053.07625	335349.3385	147235.9432	245736.8395	111239.5346	74071.33424	113435.1245	64102.15512	95638.41167
8.89_274.2293n	5122.851098	6822.487527	3609.371423	5593.021203	1745.654997	4105.385274	4503.201978	95064.98468	69063.20918	132071.6786	178435.8859	70338.38555
8.57_470.3026n	337644.6851	456984.5051	436536.5787	339073.6058	428514.9467	540442.4232	343714.064	234264.4512	230692.4034	364415.3926	288874.6863	288643.1348
8.19_266.1515n	8624.515495	15682.45341	16389.13236	34653.58071	16652.2965	14021.93822	21253.58861	100526.5347	154934.4406	231443.2086	201822.1806	307269.3384
6.39_309.0866m/z	260858.8442	288314.1485	298990.1481	250239.2222	274248.5971	257974.9927	228915.9987	293526.4832	295079.9636	348475.9451	395926.5446	318958.2257
7.92_586.3576m/z	75964.21274	60639.13416	95758.60393	89776.26025	77271.70457	65762.80054	135375.8392	258377.7031	240193.7715	301363.15	251412.3415	220590.7267
7.57_340.2402n	355655.6557	479934.8936	296733.1342	163877.7939	528135.3811	406594.499	395289.8709	92646.12635	95092.96416	253624.7652	192428.0057	196415.8692
3.70_240.1107n	113677.4266	159571.0225	200708.1101	105612.1017	160193.4588	154611.856	180075.1493	389698.3909	475080.6907	304689.8801	310451.5492	235416.3495
8.07_497.2919m/z	53245.38998	136610.0982	105193.8899	106789.3514	218894.6481	30966.35368	234421.3806	168018.0479	188609.2042	295815.2909	590132.4961	519268.9211
9.02_395.2792m/z	48734.41392	31493.16294	30050.59853	38648.64934	39158.20911	33100.45532	35981.13721	182876.4362	120190.2291	176033.6367	283117.9488	233452.8038
9.00_445.3307m/z	336429.3422	337106.4402	245186.6713	335186.2148	531053.8692	327777.4646	348418.7211	208144.5715	227986.2083	245341.9144	201429.1074	254430.8637
5.80_367.2477m/z	93276.49929	144501.9082	79792.47538	76971.74154	73234.43433	125640.5748	85809.50272	181862.572	181051.1022	323608.8182	372233.5662	293655.3819
2.14_154.0498m/z	29448.99207	119681.9807	280492.2237	125688.0537	150519.9924	156776.4153	233054.8396	431110.0698	486995.5762	334725.2601	197550.4224	352841.754
8.89_415.2837m/z	196726.0629	269451.1231	359050.8498	229366.0861	425048.2994	249317.7395	201506.6024	217667.6595	181555.936	184539.0828	132229.8415	190836.3244
1.53_180.1018m/z	99450.11479	128041.7952	85394.9355	72912.00475	128681.8193	140243.8648	127778.9235	282996.7885	576709.7665	181674.0182	227465.2137	304760.87
6.88_444.2011m/z	261810.9165	92662.08558	59363.21592	225780.2996	20553.27704	102247.2998	96528.25504	13.45322887	1.27646E-06	1.27646E-06	1.27646E-06	1.27646E-06
0.78_314.1233m/z	233783.427	108919.762	346195.6283	346471.5534	155972.5441	154781.2914	281286.9182	428624.9059	367267.3864	358461.3723	374318.0747	594265.8099
6.58_369.2633m/z	66333.9557	94619.29642	75766.16869	58787.6307	62732.4118	75983.96984	68967.5046	219256.6172	174158.058	270708.1776	369999.4217	147734.9087
4.51_412.1915n	57674.51011	166230.605	33629.79283	208658.8362	193372.7946	10639.36275	302927.5768	188435.5864	125740.7856	296149.9804	610376.5035	587144.7543
7.50_439.3176m/z	250306.2494	229661.8291	188667.4833	221802.0113	207211.0042	191888.2111	175980.5022	121701.2391	91008.01461	131822.7911	112127.6246	130306.2307
7.79_298.2294n	40646.45111	142689.5477	29971.88928	37951.44467	71062.66915	54793.55419	59477.47685	182986.2792	156454.3933	155519.1466	256712.6305	403297.008
3.82_341.1705m/z	342370.6756	283193.8588	97309.87394	254652.3744	210110.5762	352500.9752	261742.2917	98438.67141	25594.1606	84932.53966	115203.1876	56856.75716
5.43_411.1830m/z	1.27646E-06	34450.36478	10588.82294	45085.82773	43170.46363	1134.200545	70654.93345	44118.15942	57818.19267	74331.94092	416084.155	223653.5543
9.16_466.3519m/z	81533.22285	106956.4287	26174.41533	77104.30226	92398.49547	69489.807	28109.79973	186965.4478	227154.265	98438.95049	60322.80483	400725.0628
2.40_313.1391m/z	134035.743	187658.5912	49886.32978	145134.7705	88831.7262	188751.366	143070.0105	81457.57289	26009.50529	35766.1129	59654.76295	46415.49327
7.71_397.3093m/z	216556.9115	346211.973	262214.3589	254794.1297	384807.8313	301251.7882	235172.8725	180212.9684	193701.9266	167836.2464	201111.3922	255955.1527
5.71_369.2632m/z	25175.14032	20649.06338	8811.952496	13253.21303	8143.87555	8074.737281	11253.85045	143159.1051	55494.40926	123767.1783	104830.1944	77100.31658
6.95_367.2476m/z	147352.5679	145585.1904	109749.349	105652.8265	89617.72644	119616.0227	150265.9781	290432.4401	205013.5929	333744.6825	309297.2022	211251.2015
8.61_426.3490n	219922.132	244187.1819	81986.86842	89936.82287	205541.6427	149188.1501	239219.4065	49941.00295	44199.19978	86469.32012	73941.86301	72645.13714
8.76_261.1482m/z	9111.935358	10165.71969	18453.26838	31366.85878	13885.54981	10309.99276	26366.89146	54641.81317	66293.07002	74554.73233	89476.61127	91182.87474
7.86_727.4745m/z	90903.05499	121437.6638	125666.5714	100452.941	122725.1534	141853.5691	207549.8722	24576.79173	19038.83358	64015.70892	26584.37848	51253.90458
1.13_260.1237m/z	261613.736	311007.5776	151627.7058	200139.2459	235078.8617	275665.5523	283457.2713	194277.8685	150613.129	109921.1616	136602.8247	203704.6543
6.41_510.3189m/z	241526.5737	234803.2331	185377.8579	311686.1568	191505.2391	215546.6685	229233.8706	337779.2806	266983.2545	346472.03	423756.399	203305.2936
7.49_490.2905m/z	74058.2555	170140.4234	309801.5095	116004.273	163059.3601	165914.9088	225158.5535	465307.5397	491022.3923	254315.0968	616399.8	76169.52641
8.93_429.3358m/z	380387.2406	398197.3955	295142.7568	653655.6435	709314.8809	473650.8221	579668.1676	312136.7909	278745.1738	310260.1175	300127.1666	332952.8709
6.24_196.1097n	152596.5425	191848.5677	264022.6249	154983.2475	203194.9865	207592.0768	272208.5812	579438.0474	616014.7095	304682.6465	264175.7542	220483.1976
4.58_498.2803m/z	527715.4148	615944.0679	484642.4564	670995.0816	448833.7599	707066.9121	670012.6937	706197.768	676225.3801	759858.0017	731265.9502	650168.3979
8.75_455.3149m/z	385355.4501	567059.4965	459668.0615	266817.7953	602286.5585	317327.6972	328556.0478	232285.2654	217959.8278	269554.6167	267205.0358	266907.8131
7.70_449.3249m/z	137605.6615	169983.7638	173163.49	137248.0468	239094.2763	184804.4885	143422.0037	233988.2669	162348.057	239216.8551	200674.8929	324235.597
5.09_222.1618n	120119.2253	90945.6352	71736.501	96685.61717	102768.8148	150655.5483	107966.3325	33303.12196	7539.925477	13023.36479	37830.90864	13055.06968
3.99_262.1648m/z	344962.6408	331610.6582	160891.1507	546755.0187	292813.6073	315150.1409	234419.2938	156312.4039	145847.2229	144134.6403	175392.7693	110764.5861
1.64_296.1492m/z	150013.6779	234141.6803	86478.72605	107997.4525	128159.3217	228556.2065	138964.239	263858.4815	513000.5107	179155.4107	222435.7155	225168.7437
5.09_159.1167m/z	168507.6486	115535.832	104687.2598	109995.0144	145372.0611	185427.014	131175.0492	39903.85818	4306.897491	12807.47471	9831.612182	8569.362366
8.85_524.3586m/z	152033.4604	221146.9636	182850.6386	167518.9289	268483.3172	191622.8623	121503.6004	53989.50716	53062.84569	51074.67879	49055.91356	88482.7145
7.61_462.3204m/z	72873.93458	90908.3406	68258.08666	168244.567	218442.5238	151962.86	171659.2155	44577.91624	34570.13503	43241.6616	22993.52232	39625.05797
8.09_274.2292n	6975.960296	11236.28795	2510.539333	7052.262119	6983.157113	7490.175082	4982.741349	99789.74767	65778.22466	101517.5176	167245.1648	200415.223
6.93_334.2736m/z	55458.45869	80264.39518	25182.1499	90875.85232	42883.38929	67671.47314	78545.72651	191038.1721	163636.2486	286967.0042	212447.0406	11085.50431
8.38_449.3256m/z	67735.72005	121203.0029	40986.688	110113.2321	81796.337	58092.68667	45360.62342	450218.1587	242544.7093	59929.61935	85239.03853	333751.4054
6.25_367.2475m/z	221050.4271	188911.9071	183908.5229	134553.2297	190708.3482	184172.344	186390.6142	208629.9604	214503.99	322319.6658	266154.6077	440743.2668
5.45_369.2632m/z	16627.71074	17724.98331	11843.59208	11478.24357	10247.59999	16686.55261	11825.49878	93249.25221	41597.31787	100642.5778	152148.6798	78658.1794
9.90_374.2688m/z	2325.8749	3257.928042	3814.652568	3358.034133	6392.039047	3234.19115	3551.814538	103529.606	68918.56788	118453.834	198054.9615	110297.4068
7.65_342.2551n	287953.1257	379041.7784	410004.55	423286.4447	587684.4882	393472.7101	269847.1842	265376.5114	228739.811	293373.0247	208597.4968	216074.0976
8.09_761.5546m/z	3942.533284	18025.5493	1.27646E-06	1.27646E-06	11735.9764	1625.401123	1.27646E-06	72785.41294	26761.16771	95439.92367	108456.2742	99341.51125
3.64_326.1707m/z	225117.3096	194689.3206	149091.0499	153332.7654	195394.0473	264526.4614	242236.8626	233985.8379	280332.68	315568.1591	317901.0713	234571.2779
1.57_240.1228m/z	65421.66827	86571.85584	52863.51964	64230.95637	65899.75176	85304.7981	77207.69604	128416.6056	188227.9914	94122.05726	143303.8745	108824.0382
5.85_547.3486m/z	16735.9562	55977.05924	54994.04726	12584.27927	34439.24204	67969.55652	119357.9293	220202.5867	222687.4955	83592.58128	305979.3495	108991.9128
9.79_392.2556n	61816.57143	28401.91498	45514.13393	39772.98399	44342.51726	36195.28597	36846.77539	205077.5945	127203.6845	116761.9482	555097.843	59082.71553
9.55_261.1481m/z	3712.729737	4832.464804	3240.8911	4760.353742	8303.887457	14290.47511	25931.88529	58734.92396	80643.36398	206131.1898	68407.34429	85404.01356
6.25_308.2217m/z	227991.0054	212108.1279	230253.3181	297437.7945	252051.2958	241318.0353	240053.3517	263331.759	325662.3669	281339.5011	260539.6637	357954.4053
2.97_472.2399m/z	189790.1815	130584.158	164058.5943	125957.4228	72409.47065	118335.7325	79733.33738	309197.8591	183907.5063	223155.5057	273763.1163	124077.0914
8.65_445.3307m/z	248426.3049	377923.7912	275577.2571	242246.2974	399062.9777	255785.8783	270486.7718	168304.1848	161430.2515	163590.9503	173224.8394	185338.0897
8.76_484.3625m/z	198646.6633	236645.1808	72729.80823	102164.1183	252015.1582	152003.3696	112298.4115	221078.8078	201528.6349	387034.3172	180720.5864	372242.8773
8.10_460.3547n	272572.427	425576.9816	103989.708	112563.5619	221698.0602	185817.9334	150719.2141	80034.62023	58858.76703	101705.3503	62028.96907	71743.21585
3.15_312.1440m/z	398191.2385	259569.605	103112.1339	401044.049	200238.9533	334478.7768	132486.3928	140501.9053	71028.8501	87199.39473	115737.6555	91525.77394
9.07_340.2608n	307170.3941	183708.6272	275622.599	393349.8163	207250.012	299515.7469	284584.3329	402209.7293	410456.9215	270417.8331	345743.0732	472060.0184
6.70_200.1643n	256712.7593	397227.0221	415319.277	454023.032	204220.0412	294614.0328	450425.7483	585723.8293	700624.213	418237.8421	498069.3338	375161.8868
7.25_471.3094m/z	170360.3406	308400.0286	156775.7142	142485.3743	327804.4622	130852.009	122713.37	66446.93652	60666.49253	133114.415	96934.89776	101522.9835
7.67_475.3412m/z	521349.5165	823234.1593	606356.377	495630.0081	746377.724	577539.0463	606035.0948	411501.026	414549.2287	480908.1094	508420.0764	556245.4704
5.79_229.1676n	243320.3112	299827.4301	583244.0553	341582.0585	317129.325	295915.2341	492666.2264	456592.5176	550651.7954	634335.7264	512958.5026	498650.9777
5.99_529.3591m/z	126060.0473	74168.84243	31434.72716	131507.3726	112726.9465	69652.68239	1.27646E-06	1.27646E-06	1.27646E-06	37454.50364	6558.470189	1.27646E-06
5.61_280.1904m/z	44322.35604	50955.79446	68406.16149	123520.7131	60508.15176	68427.3035	50922.79571	171802.4805	183684.0762	84387.35526	136274.4643	144009.1082
7.65_499.3072m/z	82.37939849	7140.253955	5179.324795	5369.927752	1358.928671	1.27646E-06	25074.36232	38440.3253	26063.94523	73176.60313	164940.4891	135173.4583
10.00_410.2320m/z	43919.63373	39007.27298	86318.87555	150297.9565	53430.44912	82844.45875	80985.89157	141240.8094	180497.5897	196200.3038	143171.7277	316275.3138
6.74_370.3309m/z	22410.03092	52579.50599	11585.22243	34044.80382	17208.82508	44214.23905	56400.35795	158493.7632	147144.9505	309574.3893	226934.5442	1.27646E-06
5.51_286.2374m/z	293737.7453	151872.3487	199612.7894	184727.6851	191113.2463	242597.6958	231208.12	341682.4236	349288.7271	303402.115	305383.1454	312915.5104
9.19_352.2840m/z	23298.06924	28774.52396	10427.07146	19838.37394	15461.86858	21282.42597	13928.11149	34952.54817	36002.75038	71573.17193	113855.8865	140956.5776
10.26_431.3138m/z	133606.2597	173580.6673	221450.5431	190153.5464	349654.5353	215766.4861	252066.7531	272740.738	508434.8583	375417.4426	156138.7985	602737.9115
7.71_468.3438n	297766.4381	448202.0852	398936.8355	287076.0859	442978.8931	426661.4743	271782.2209	200823.1826	204754.5984	208161.6775	230913.4823	341497.5419
2.03_166.1549m/z	237892.1921	138559.0498	225830.8931	221804.0618	127489.5824	137030.6197	222983.3426	267235.4754	188336.5367	269407.9553	315079.3566	344863.2416
8.75_466.3350m/z	101768.4641	217111.8078	92518.17237	59437.91008	226719.8023	184675.8129	61813.53688	26295.8974	29510.57536	89905.67731	27282.66693	36678.87063
4.60_349.2278m/z	64021.07384	81619.10975	63660.75295	46724.12987	91229.00545	67511.1048	49708.05177	108226.7167	88364.15186	191744.9374	251961.9869	243386.0337
8.62_324.2448n	72501.08189	261421.0199	291307.4078	124135.1045	464654.7406	191249.9034	216689.7172	57374.47217	100336.0006	134962.2221	84060.79397	95164.54802
4.52_419.2495m/z	137648.6623	119757.4799	74498.946	130487.9118	187331.8281	62641.97703	268624.0979	48197.78775	94567.41368	23944.97655	38438.82404	46640.79178
9.33_417.3362m/z	56861.74899	60903.26329	48952.49563	84430.08741	137338.4837	94682.07872	71156.75084	113920.4221	151489.8618	166845.062	110854.3494	155682.9791
7.86_471.3099m/z	149354.6205	212961.3693	160290.8941	158236.1027	225052.5347	186267.5766	183564.9857	81135.61706	69369.78293	103843.3676	89486.96209	88423.13068
5.37_376.2609n	161985.7959	119439.1476	118404.6691	86345.30245	109963.2597	171626.7546	60244.67664	40926.96798	41934.75409	49365.23108	39222.92076	46320.72663
8.52_567.3055m/z	60351.23949	55040.33015	33241.39995	41963.26539	24034.00893	104387.9587	75390.28289	1193.942418	4421.407461	28150.22239	4345.382445	16069.09333
